"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (20% density)"
"05/27/2025 01:09:35:721 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"[run number]","init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","mosquito_to_human_rate","human_to_mosquito_rate","total-mosquitoes","mosquito-death-toll","cur-human-population","%infected-humans","%recovered-humans","total-larvae","total-hatched-larvae"
"8","500","10","20","5000","100","89","46.62806763602869","13.566682018553852","6335","6262","303","0.6","60.6","14223","1335"
"2","500","10","20","5000","100","65","44.57969354145783","13.933839324072746","6156","5979","310","1.7999999999999998","62","12361","1156"
"8","500","10","20","5000","100","90","46.59217877094972","13.552415379559646","6335","6265","303","0.6","60.6","14223","1335"
"8","500","10","20","5000","100","91","46.57687253613666","13.54796320630749","6335","6265","303","0.4","60.6","14223","1335"
"2","500","10","20","5000","100","66","44.57633178405435","13.91490883089024","6166","5988","310","1.4000000000000001","62","12361","1166"
"8","500","10","20","5000","100","92","46.558518323919614","13.542624458163669","6335","6266","302","0","60.4","14223","1335"
"2","500","10","20","5000","100","67","44.52137911342709","13.891070026411592","6178","5999","310","1.2","62","12432","1178"
"8","500","10","20","5000","100","93","46.5319246669729","13.531071592624189","6335","6271","302","0","60.4","14223","1335"
"8","500","10","20","5000","100","94","46.52627435544184","13.527520829233092","6335","6272","302","0","60.4","14223","1335"
"8","500","10","20","5000","100","95","46.51452554265853","13.522198176929635","6335","6280","302","0","60.4","14223","1335"
"2","500","10","20","5000","100","68","44.49750534568781","13.870277975766216","6182","6008","310","1","62","12432","1182"
"8","500","10","20","5000","100","96","46.500196618167514","13.514222047450517","6335","6286","302","0","60.4","14320","1335"
"8","500","10","20","5000","100","97","46.48542417294465","13.50802489354733","6335","6293","302","0","60.4","14320","1335"
"2","500","10","20","5000","100","69","44.4665860081133","13.849548074870116","6185","6022","310","1","62","12432","1185"
"8","500","10","20","5000","100","98","46.47629028032486","13.505370709981662","6335","6302","302","0","60.4","14406","1335"
"8","500","10","20","5000","100","99","46.4797956644181","13.50448621389744","6335","6312","302","0","60.4","14406","1335"
"8","500","10","20","5000","100","100","46.47675180091683","13.503601833660772","6337","6318","302","0","60.4","14406","1337"
"8","500","10","20","5000","100","101","46.470665269774756","13.501833420639079","6342","6320","302","0","60.4","14406","1342"
"2","500","10","20","5000","100","70","44.4183898244866","13.827897392169403","6186","6037","310","0.6","62","12520","1186"
"2","500","10","20","5000","100","71","44.406587166382735","13.813174332765474","6191","6044","310","0.4","62","12520","1191"
"2","500","10","20","5000","100","72","44.35466723368063","13.792614643135586","6192","6054","310","0.4","62","12520","1192"
"2","500","10","20","5000","100","73","44.29895958666572","13.773090806143392","6194","6056","310","0.4","62","12520","1194"
"2","500","10","20","5000","100","74","44.2638015126882","13.75556655121227","6199","6064","310","0.4","62","12520","1199"
"2","500","10","20","5000","100","75","44.22397966388928","13.740997034317187","6205","6077","310","0.2","62","12520","1205"
"2","500","10","20","5000","100","76","44.178009732703295","13.724522180689751","6205","6087","310","0.2","62","12520","1205"
"2","500","10","20","5000","100","77","44.14769924600099","13.712916637305334","6205","6094","310","0.2","62","12616","1205"
"2","500","10","20","5000","100","78","44.1112284406899","13.699401619148189","6206","6099","310","0.2","62","12616","1206"
"2","500","10","20","5000","100","79","44.05623901581722","13.680140597539541","6206","6103","310","0.2","62","12616","1206"
"2","500","10","20","5000","100","80","44.02838274553885","13.671490796683997","6206","6112","310","0.2","62","12616","1206"
"2","500","10","20","5000","100","81","43.994383994383995","13.660933660933662","6208","6114","310","0.2","62","12616","1208"
"2","500","10","20","5000","100","82","43.95203702405161","13.64560689993689","6209","6114","310","0","62","12616","1209"
"2","500","10","20","5000","100","83","43.921238876042324","13.636045126480276","6211","6116","310","0","62","12616","1211"
"2","500","10","20","5000","100","84","43.881265751890226","13.623634836180344","6213","6119","310","0","62","12616","1213"
"2","500","10","20","5000","100","85","43.850566671330625","13.614103819784527","6213","6121","310","0","62","12803","1213"
"2","500","10","20","5000","100","86","43.829965741452845","13.60553729986716","6213","6121","310","0","62","12803","1213"
"2","500","10","20","5000","100","87","43.7932238910234","13.594132029339853","6213","6124","310","0","62","12803","1213"
"2","500","10","20","5000","100","88","43.75436147941382","13.57990230286113","6213","6128","310","0","62","12803","1213"
"2","500","10","20","5000","100","89","43.736049107142854","13.57421875","6221","6129","310","0","62","12803","1221"
"2","500","10","20","5000","100","90","43.699470309450795","13.562865904655702","6225","6135","310","0","62","12803","1225"
"2","500","10","20","5000","100","91","43.65383276474274","13.548701524751097","6231","6139","310","0","62","12803","1231"
"2","500","10","20","5000","100","92","43.629531695776215","13.54115927910375","6233","6143","310","0","62","12803","1233"
"2","500","10","20","5000","100","93","43.59313077939234","13.529861642216506","6237","6148","310","0","62","12803","1237"
"2","500","10","20","5000","100","94","43.56071130869686","13.51764378994165","6237","6152","310","0","62","12803","1237"
"2","500","10","20","5000","100","95","43.536517633990556","13.51013607331297","6237","6156","310","0","62","12803","1237"
"2","500","10","20","5000","100","96","43.49424330697739","13.497017616867804","6237","6166","310","0","62","12803","1237"
"2","500","10","20","5000","100","97","43.45807345807346","13.485793485793485","6237","6178","310","0","62","12803","1237"
"2","500","10","20","5000","100","98","43.4400110834026","13.480188417844277","6237","6182","310","0","62","12803","1237"
"2","500","10","20","5000","100","99","43.42797783933518","13.476454293628809","6237","6185","310","0","62","12803","1237"
"2","500","10","20","5000","100","100","43.397923875432525","13.46712802768166","6237","6186","310","0","62","12803","1237"
"2","500","10","20","5000","100","101","43.385913933859136","13.463401134634012","6237","6191","310","0","62","12803","1237"
